Gene name	Mouse gene name
MIR876	Mir876
MIR873	Mir873b
	
TLE7	Tle7
	
	
	
ME2P1	
LINGO2	Lingo2
	
	
ZNF19	
ZBTB34	Zbtb34
IL20RA	Il20ra
	
POLR2I	Polr2i
PCNPP2	
	
S1PR3	S1pr3
SCART1	Scart1
SHC3	Shc3
SHH	Shh
	
CLIC1	
MIR5691	
KRT8P41	
TBCB	Tbcb
LIPJ	
Y_RNA	
	
DENND5A	Dennd5a
LINC00244	
	
	
RNF32	Rnf32
MCCD1P2	
PPT2	
CKS2	Cks2
MIR3153	
RNA5SP290	
	
NPY4R2	Npy4r
RN7SL794P	
ALG2	Alg2
GNL1	Gnl1
NPM3	Npm3
SEC61B	Sec61b
RN7SKP225	
PCBP4	Pcbp4
KRT8P11	
NAMA	
RN7SL536P	
	
AKR1C8	
	
CIB1	Cib1
CHST4	Chst4
	
	
	
RNU6-1061P	
	
TAT-AS1	
	
RPL5P13	
FAM120A	Fam120a
LSM3P4	
	
	
TAT	Tat
	
LINC01475	
PITX2	
NKX2-3	Nkx2-3
	
	
CAPNS1	Capns1
	
	
	
	
MANEA	Manea
ENTPD7	Entpd7
	
KCTD9P5	
	
MSH5	
TEX9	Tex9
CDH10	Cdh10
DEFB134	Defb22
	
KRT18P64	
LINC02535	
DUTP5	
MPIG6B	
TPT1P6	
NT5E	Nt5e
	
C8orf88	Gm11837
EBAG9P1	
CUTC	Cutc
PIP4P2	Pip4p2
	
MARVELD3	Marveld3
NELL2	Nell2
COX15	Cox15
PHLPP2	Phlpp2
EHD4	Ehd4
P4HB	P4hb
	
OTUD6B	Otud6b
	
	
NANOGP6	
	
	
CCDC6	Ccdc6
	
	
EHD4-AS1	
	
	
	
PLA2G4E-AS1	
	
	
	
GPX8	Gpx8
PLA2G4D	Pla2g4d
LINC01553	
NMBR	Nmbr
	
PGBD1	Pgbd1
LSM6	Lsm6
Y_RNA	
	
ARL4AP1	
ANK3-DT	
CDK1	Cdk1
	
ISL1	Isl1
	
RNF32-AS1	
LRRC69	Lrrc69
PLA2G4E	Pla2g4e
HNRNPA1P2	
LMBR1	Lmbr1
	
HCG9P5	
TRIM31	
EGFL8	
	
	
NRM	Nrm
SLC10A7	Slc10a7
CPP	
MIR4661	
SLC26A7	Slc26a7
TUBG1	Tubg1
	
CAPSL-DT	
	
	
C5orf34-AS1	
	
	
	
ANKH	Ank
	
TPM1-AS	
	
	
CCR10	Ccr10
OR13C3	Or13c3
	
OR13D1	Or13d1
PPP1R18	
	
LACTB	Lactb
	
RPL7AP76	
	
	
SNORA70	Gm22422
SNORA70	Gm25979
SNORA70	Gm26368
SNORA70	Gm24992
SNORA70	Gm23996
SNORA70	Gm25862
SNORA70	Gm23902
SNORA70	Gm25456
SNORA70	Gm22915
SNORA70	Gm23995
SNORA70	Gm22603
SNORA70	Gm22163
CNTNAP1	Cntnap1
RN7SL544P	
FAM88C	
	
	
	
ADH5P5	
	
	
LINC01189	
LINC02119	
TAPBP	
RNU2-72P	Gm26020
LTA	
	
FGF7P7	
FAM88F	
SLC25A28	Slc25a28
	
CNTNAP3P5	
MIR7849	
	
PPWD1	Ppwd1
PF4V1	
RBPJP7	
RAB28P2	
RPS27L	Rps27l
	
	
	
RNU6-208P	
SNORA70D	
	
BTN1A1	Btn1a1
APBA1	Apba1
	
CXCL1	
AP1G1	Ap1g1
	
ZNF468	
HNRNPA1P55	
CXCL1P1	
RGL2	
PF4	
	
MEX3B	Mex3b
NKX6-2	Nkx6-2
	
AK9	Ak9
PPBP	Ppbp
LINC01583	
	
ARHGEF18-AS1	
	
RNU1-77P	
CXCL5	
	
SAXO2	Saxo2
CFAP46	Cfap46
WDR62	Wdr62
EZH1	Ezh1
	
RN7SL218P	
CXCL3	Cxcl1
CXCL3	Cxcl3
CXCL3	Cxcl2
GOLGA6L10	
	
PTAR1	Ptar1
REELD1	
CNOT6L	Cnot6l
GOLGA6L9-AS1	
GOLGA6L9	
MICE	
TRIM26BP	
MSH5-SAPCD1	
ABCF1	
	
DNM1P38	
	
CFAP95-DT	
RPS17	Rps17
RNU4-31P	
	
RN7SKP191	
NOM1	Nom1
SLC44A1	Slc44a1
HGFAC	Hgfac
H3C6	H3c10
H3C6	H3c11
TAAR1	Taar1
C6orf52	
TIAM2	Tiam2
PCP4L1	Pcp4l1
	
MNX1	Mnx1
CFAP126	Cfap126
	
	
EFL1	Efl1
GCSHP1	
RPL21P56	
	
DOK7	Dok7
RRM2P2	
	
NNT-AS1	
	
RNU6-481P	Gm26441
	
	
	
	
RN7SL261P	
MNX1-AS2	
MNX1-AS1	
	
	
AK4P2	
GJA5	Gja5
	
	
	
RPS27AP12	
FBXO4	Fbxo4
ECT2	Ect2
	
	
	
	
	
GCK	Gck
GJA8	Gja8
	
Metazoa_SRP	
LRPAP1	Lrpap1
TMEM41B	Tmem41b
LINC01167	
GPR89B	Gpr89
LINC01168	
	
	
LINC00928	
U6	
SAPCD1	
LINC00844	
	
	
TICRR	Ticrr
SAPCD1-AS1	
VWA7	
	
MANCR	
	
LINC02660	
	
ZEBTR	
NDUFA3	Ndufa3
	
MIR1915HG	
VARS1	
NPR3	Npr3
SLC18A2-AS1	
	
	
LINC01515	
LDHB	Ldhb
USP8P1	
HSPA1A	
STK19	
PRR13P2	
IPO7	Ipo7
	
	
HLA-DQB2	
RGS12	Rgs12
	
KIF7	Kif7
OR2B3	
HLA-U	
HLA-G	
	
	
LINC02870	
LINC01164	
	
ZNF503-AS1	
PRPF31	Prpf31
Y_RNA	
LSM2	
SNORA23	Snora23
	
CD5	Cd5
	
MCM4	Mcm4
LINC02120	
MTA3	Mta3
OR2AD1P	
CDSN	
	
	
	
HSPB3	Hspb3
	
PTPA	Ptpa
	
LY6G6D	
	
GCNT1P2	
	
	
FST	Fst
	
HCG9P5	
NEU1	
WDR11-DT	
C4B	
MIR6780A	
	
VPS37C	Vps37c
	
HMGN2P15	
RAMP2-AS1	
RPL32P17	
ZMIZ1-AS1	
C7orf33	
LY6G6E	
FANCI	Fanci
LINC02669	
OR10C1	
	
KERA	Kera
	
PRRC2A	
EZH2	Ezh2
RAMP2	Ramp2
	
PGA3	
LINC00839	
RAB3IP	Rab3ip
	
	
RNU1-129P	
RNVU1-7	
PDE4DIPP1	
UQCRBP3	
NUTM2A-AS1	
	
	
	
PFN1P4	
ABHD17AP1	
VPS25	Vps25
	
RNU6-1211P	Gm22236
MRPS30	Mrps30
LINC01745	
LINC01744	
RNU6-809P	Gm24149
Y_RNA	
	
SLC44A4	
ROR1-AS1	
SNORD71	Snord71
	
	
	
PHB1P21	
MTCH2P4	
	
	
	
	
	
RNA5SP427	
SLC6A2	Slc6a2
	
	
	
	
RPS4XP17	
GHR	Ghr
TLCD3A	Tlcd3a
MFN2	Mfn2
GEMIN4	Gemin4
	
PGA5	
MRM3	Mrm3
EHMT2	
	
	
	
RFFL	Rffl
PRPF31-AS1	
LENG1	Leng1
TMC4	Tmc4
DHFRP2	
C4B-AS1	
IFITM4P	
RPL15P4	
HCG17	
CFB	
OR2H5P	
MICG	
ETF1P1	
HLA-E	
RNU7-20P	
Metazoa_SRP	Gm54720
Metazoa_SRP	Gm22642
RN7SL569P	
	
	
RNY4	
RNY3	Rny3
RNY1	Rny1
GHET1	
RNU6-650P	Gm24630
COX6B1P1	
	
CCDC146	Ccdc146
LINC00702	
	
	
	
LNCAROD	
DDB1	Ddb1
TAP1	
ZSCAN12	Zscan12
GPR6	Gpr6
	
KCNIP2-AS1	
	
	
	
UFL1	Ufl1
	
ST8SIA6-AS1	
FOXP3	Foxp3
	
IATPR	
MIR3688-1	
MIR3688-2	
	
	
ZEB1-AS1	
	
FHL5	Fhl5
ELF2	Elf2
RPS7P8	
RNU4-70P	
TYMSP1	
	
	
SERAC1	Serac1
VIM-AS1	
	
	
	
MBOAT7	Mboat7
RNU6-840P	Gm54880
	
Vault	
MACORIS	
Y_RNA	
FNDC8	Fndc8
	
	
	
MIR4650-2	
	
	
RN7SL377P	Gm54720
RN7SL377P	Gm22642
RN7SL625P	
	
	
TRIM74	
RPL32P1	
PSMB8-AS1	
ORM1	Orm2
ORM1	Orm1
ORM1	Orm3
NLE1	Nle1
CFAP58-DT	
	
PRKCQ-AS1	
OR2AD1P	
OR2W1	
ATP6V1G2	
FKBP6P1	
DXO	
Y_RNA	
PMS2P7	
Y_RNA	
PMS2P8	
MTCO3P1	
HLA-DQA2	
Y_RNA	
	
ORM2	Orm2
ORM2	Orm1
ORM2	Orm3
CDH9	Cdh9
PMS2P14	
Y_RNA	
Y_RNA	
	
PMS2P6	
RNA5SP308	
RPL21P93	
PHB1P5	
PMS2P5	
VPS52	
FRMD4A	Frmd4a
Y_RNA	
PHB1P6	
	
	
	
PMS2P13	
Y_RNA	
PMS2P10	
Y_RNA	
Y_RNA	
Y_RNA	
ZNF853	Zfp853
AKNA	Akna
XRN1	Xrn1
ZNF316	Zfp316
IDH1	Idh1
	
	
	
CES1P2	
	
CCNO-DT	
	
LINC02228	
PPIAP50	
	
ZNF12	Zfp12
LRIG3	Lrig3
CLEC3A	Clec3a
LINC02100	
ADAMTS12	Adamts12
DDR1	
KRT8P22	
	
	
	
WWOX-AS1	
SPDYE20P	
	
TSEN34	Tsen34
LSM3P5	
	
	
	
	
	
	
	
	
RPS3P7	
	
	
	
MUC3A	Muc3a
	
CSN2	Csn2
	
SRP72P2	
	
	
	
	
	
RN7SL173P	
	
GTF2H5	Gtf2h5
	
	
	
RIPK2	Ripk2
	
	
	
RNA5SP431	
	
ERCC4	Ercc4
NUTF2P5	
KCNQ5	Kcnq5
	
	
	
MIR4293	
Metazoa_SRP	
MIR1265	
	
IPMK	Ipmk
	
MUC17	Muc17
ODAM	Odam
TPT1P10	
CISD1	Cisd1
UNC45B	Unc45b
LINC02899	
	
LINC02225	
MCIDAS	Mcidas
RPS26P52	
	
	
C2	
	
	
LINC02186	
	
	
GATA3	Gata3
	
TVP23CP2	
	
ABCC6	Abcc6
RPS9	Rps9
RN7SKP54	Gm55975
TRIM56	Trim56
	
	
	
PGK1	Pgk1
	
COX6B1P6	
	
RNU6-925P	Gm23148
WHRN	Whrn
UGT3A1	
OSGIN2	Osgin2
ZNF385A	Zfp385a
NHP2P2	
HOXA1	Hoxa1
RHOXF1P3	
RHOXF1P2	
RHOXF1-AS1	
RHOXF2B	
HOTAIRM1	
RHOXF1	Rhox13
HOXA2	Hoxa2
HOXA-AS2	
RHOXF2	
DECR1	Decr1
PRPF38AP1	
	
MARK2P15	
SFR1P1	
	
EEF1A1P30	
PPP1R11	
ZBTB33	Zbtb33
FDCSP	BC037156
	
HK1	Hk1
HOXA-AS3	
HCG17	
LINC01335	
TRIM26BP	
	
	
TRIM39-RPP21	
	
	
	
HOXA5	Hoxa5
TMEM255A	Tmem255a
RPP21	Rpp21
CDH18	Cdh18
CFAP97	Cfap97
HOXA6	Hoxa6
	
HOXA7	Hoxa7
	
HOXA9	Hoxa9
SNX25	Snx25
HLA-DMB	
EIPR1	Eipr1
TMCO2	Tmco2
	
HOXA10-AS	
DENND1A	Dennd1a
MIR196B	Mir196b
HOXA11	Hoxa11
ZMPSTE24	Zmpste24
CD163L1	
HLA-N	
DDX39B	
	
UBQLN1P1	
HOXA11-AS	
RPL8P1	
	
GPR89P	
RSL24D1P1	
	
	
H4C10P	
	
	
H2AC14	
LILRB5	Lilra5
LILRB5	Pira12
LILRB5	Pira1
LILRB5	Lilrb4a
LILRB5	Pira2
LILRB5	Pira13
LILRB5	Lilrb4b
LILRB5	Lilra6
LILRB5	Pirb
H2BC14	H2bc9
H4C11	
	
H4C12	H4c12
	
	
CNN3P1	
LY86	Ly86
SPICP2	
SLFN5	Slfn5
	Gm56036
	Gm56037
	
	
	
	
	
HOXA13	Hoxa13
	
	
TMEM183AP2	
	
HOTTIP	
	
LINC02149	
RNU6-1078P	
RPS26P11	
	
	
	
TPT1P15	
BTF3P7	
PIN4	Pin4
	
	
H3C10	
	
COL9A2	Col9a2
	
	
HLA-C	2410137M14Rik
	
	
EVX1-AS	
ZBTB12	
POPDC2	Popdc2
EVX1	Evx1
TNXB	
KANSL1	Kansl1
POM121B	
NSUN5	Nsun5
RAI14	Rai14
RNU6-1307P	
	
LILRB2	
RN7SL388P	
ERCC6L	Ercc6l
COX17	Cox17
LHX2-AS1	
UBE2V1P4	
TOR1B	Tor1b
RPS4X	Rps4x
PPL	Ppl
NBN	Nbn
RFX4	Rfx4
TOR1A	Tor1a
ARIH2	Arih2
MYO3B	Myo3b
Y_RNA	
CITED1	Cited1
C9orf78	BC005624
HLA-DMB	
5S_rRNA	
ATF6B	
LRP2BP-AS1	
RPSAP70	
LTO1P1	
FLJ38576	
CYP4V2	Cyp4v3
RPL7AP77	
TRIM50	Trim50
USP20	Usp20
RPL3P2	
MCCD1	
MAS1LP1	
PBX2	
DEFB131A	Defb43
SMIM20	Smim20
HUWE1	Huwe1
FAM53A	Fam53a
FKBP6	Fkbp6
OR5V1	
TAP2	
SEC14L5	Sec14l5
MARCHF1	Marchf1
RPL21P20	
HLA-G	2410137M14Rik
	
	
ZFP69B	
FKBPL	
PRRT1	
	
	
ALG1	Alg1
MPZ	Mpz
HCG4P8	
HCP5B	
	
HLA-H	
HLA-T	
KIF25	
PPT2	
	
	
	
IGFBP7-AS1	
RNU6-1080P	Gm23041
HMGN2P11	
Y_RNA	
	
TPCN1	Tpcn1
MESTP1	
LINC02263	
	
HNRNPA1P8	
	
HSPA8P16	
BMPR1AP1	
SEMA3D	Sema3d
RPL12P1	
C4A	
RNU6-861P	Gm24875
	
	
	
	
	
	
ARHGAP18	Arhgap18
CCDC78	Ccdc78
MTFR1L	Mtfr1l
MIR6855	
	
	
	
	
GSN	Gsn
	
	
GTF2I-AS1	
PHB1P15	
CASTOR2	Castor2
RPL5P21	
PDE10A	Pde10a
	
LINC01259	
LINC02569	
	
SAPCD1	
RCC1L	Rcc1l
	
	
	
HSPA1L	
	
	
POU5F1	
PCDH10-DT	
	
RHOV	Rhov
LINC02269	
MIR4752	
ARHGEF18	Arhgef18
	
VPS18	Vps18
ANAPC13	Anapc13
	
	
CYP2A7	Cyp2a12
CYP2A7	Cyp2a22
CYP2A7	Cyp2a5
CYP2A7	Cyp2a4
DLL4	Dll4
QKILA	
HLA-DPA1	
	
	
	
	
	
	
	
NEUROG2	Neurog2
	
RNU1-61P	Gm23100
NEUROG2-AS1	
HLA-DQA1	
RPL23AP94	
CCDC7	
ZGRF1	
Metazoa_SRP	
Y_RNA	
FZD9	Fzd9
VPS53	Vps53
AMOTL2	Amotl2
SPDYE19P	
ISCA1P4	
TIGD1	
CHAC1	Chac1
ERN2	Ern2
RBAK	Rbak
CFAP36	Cfap36
MARCHF2	Marchf2
ABCB5	Abcb5
	
	
	
EGFL8	
AUNIP	Aunip
INO80-AS1	
	
CYCSP2	
	
PAQR7	Paqr7
Y_RNA	
CIBAR1P1	
RN7SL497P	
INO80	Ino80
STMN1	Stmn1
TUBB	
HLA-DQB1-AS1	
MTCO3P1	
	
HLA-DQB3	
ZNF573	
HLA-DQB1	H2-Ab1
NELFE	
AGPAT1	
LSM14A	Lsm14a
H3P14	
LARP7	Larp7
LARP7	Larp7-ps
	
	
CHP2	Chp2
SLC41A3	Slc41a3
SNRPFP2	
	
	
MIR3917	
UBBP3	
RNU6-369P	
MIR5584	
KIF5C-AS1	
TMEM53	Tmem53
PRKCB	Prkcb
RPS20P13	
USP8P2	
	
TXNP5	
	
HLA-DRB9	
	
CCDC150	Ccdc150
	
	
	
	
SELPLG	Selplg
LAMA2	Lama2
TKFC	Tkfc
SSPN	Sspn
ARMH1	Armh1
MKNK2	Mknk2
CORO1C	Coro1c
LCORL	Lcorl
ATP5MGP3	
LINC02473	
	
HNRNPA1P65	
SOD3	Sod3
LINC01517	
CCDC149	Ccdc149
TRIM26BP	
	
HLA-F	
LINC00837	
ATP6V0E2	Atp6v0e2
ZMYND11	Zmynd11
	
	
MIR1273H	
	
RTBDN	Rtbdn
LINC02194	
CYB561A3	Cyb561a3
CACNG3	Cacng3
RNU5F-1	
RNU5D-1	
RCN2	Rcn2
	
RNU6-1209P	
MIR3150BHG	
	Gm22620
RNU7-24P	
	
	
SCARB2	Scarb2
MIR3150B	
MIR3150A	
RNU6-665P	
RBBP6	Rbbp6
KIF2C	Kif2c
CEBPD	Cebpd
RNF5	
PRKDC	Prkdc
	
TAX1BP1	Tax1bp1
GTF3C3	Gtf3c3
AGER	
TRIM26	
RN7SL278P	
KRT8P23	
TSPAN3	Tspan3
HPN	Hpn
WSB2	Wsb2
MYO6	Myo6
	
	
	
	
TMEM108	Tmem108
PSTPIP1	Pstpip1
RPS18	
CPSF7	Cpsf7
CDH12	Cdh12
C2orf66	Gm34066
	
PGAP1	Pgap1
BAG6	
PRR19	Prr19
FUBP3	Fubp3
SLC12A8	Slc12a8
SMIM47	
RPL19P11	
	
	
	
	
OR2J2	
ZNF559	
	
PDE3A	Pde3a
HMGB1P47	
	
VARS1	
FGF10	Fgf10
DDX39B-AS1	
ZFP57	
	
	
	
RLIG1P1	
	
AKTIPP2	
MSH5	
RAB3C	Rab3c
	
HAPSTR1	Hapstr1
PTPDC1	Ptpdc1
MTMR1	Mtmr1
	
	
RPL21P119	
CFI	Cfi
MRPS30-DT	
PMM2	Pmm2
RPS8	Rps8
	
	
	
MTCYBP43	
LINC02497	
TMEM271	Tmem217rt
PDE6B	Pde6b
C5orf34	4833420G17Rik
MED13L	Med13l
SNORD55	Snord55
SNORD46	Gm26330
SNORD38A	Snord38a
SNORD38B	
SNORD38B	Gm22980
RPS15AP11	
BEST4	
OR2F2	Or2f2
OR2F2	Or2f1b
OR2F2	Or2f1
OR2A2	Or2a52
GRM3	Grm3
	
HNRNPA3P15	
RPL4P7	
LINC00603	
	
	
PLK3	Plk3
LINC01331	
	
	
EMB	Emb
IL1R1	Il1r1
SNRPD2	Snrpd2
CYCSP24	
DTX2	Dtx2
	
MIRLET7A1	
MIRLET7F1	
MIRLET7D	Mirlet7d
DAB2IP	Dab2ip
OR10H2	Or10h1b
OR10H2	Or10h5
OR10H2	Or10h1
GFY	Gfy
DAND5	Dand5
OR10H5	Or10h1b
OR10H5	Or10h5
OR10H5	Or10h1
OR10H3	Or10h28
OR7E24	Or7e177
OR7E24	Or7e175
OR7E24	Or7e173
OR7E24	Or7e174
OR7E24	Or7e176
OR1I1	Or1i2
	
	
ARHGAP45	Arhgap45
RNU6-144P	
ZYXP1	
	
	
	
	
	
ELOVL7	Elovl7
	
	
OPA1	Opa1
	Gm55141
	
	
CCPG1	Ccpg1
PTCH2	Ptch2
NUDT21	Nudt21
	
PHF24	Phf24
TUSC3	Tusc3
PRRT1B	Prrt1b
PALM2AKAP2	Pakap
	
RNU5E-6P	
	
EIF2B3	Eif2b3
	
	
SUCLG2P4	
	
	
RPSAP38	
RPS17P11	
ITGA1	Itga1
LINC02927	
BBS2	Bbs2
RNU6-383P	Gm23970
RNU6-383P	Gm26111
HMGB3	
PDE6B-AS1	
	
ATP5ME	Atp5me
OR2W1	
PSMB8	
SLC49A3	Slc49a3
RPL19P21	
USP9X	Usp9x
PBX2	
	
	
RNA5SP47	
CCNB1IP1P1	
PPIAP35	
MRPS17P1	
HECTD3	Hectd3
HCG21	
MAS1L	
GPSM3	
AGPAT1	
	
RAB27A	Rab27a
SAXO4	Saxo4
	
SPATA31A7	Spata31
NOTCH4	
	
	
PCGF3-AS1	
	
CPLX1	Cplx1
OR10H1	Or10h1b
OR10H1	Or10h5
OR10H1	Or10h1
OR7A10	Or7a36
OR7A10	Or7a38
OR7A10	Or7a42
OR7A10	Or7a40
NR2F6	Nr2f6
UROD	Urod
	Gm47429
SPATA31A3	Spata31
KLRC1	Klrc2
KLRC1	Klrc3
KLRC1	Klrc1
KLRC1	Clec2m
KLRC1	Klrh1
KLRC1	Klre1
KLRC1	Klri1
KLRC1	Klri2
IL1R1-AS1	
	
TNPO3	Tnpo3
	
IL1RL2	Il1rl2
	
UBL5P1	
TFPT	Tfpt
MYL5	
	
	
	
PPM1AP1	
	
	
RPL32P19	
FAM151B	Fam151b
	
	
	
IFNA6	Ifna4
IFNA6	Ifna14
IFNA6	Ifna9
IFNA6	Ifna12
IFNA6	Ifna7
IFNA6	Ifna6
IFNA6	Ifna1
IFNA6	Ifna16
IFNA6	Ifna11
IFNA6	Ifna2
IFNA6	Ifna13
IFNA6	Ifna15
IFNA6	Ifnab
IFNA6	Ifna5
TSBP1	
	
IFNA13	Ifna4
IFNA13	Ifna14
IFNA13	Ifna9
IFNA13	Ifna12
IFNA13	Ifna7
IFNA13	Ifna6
IFNA13	Ifna1
IFNA13	Ifna16
IFNA13	Ifna11
IFNA13	Ifna2
IFNA13	Ifna13
IFNA13	Ifna15
IFNA13	Ifnab
IFNA13	Ifna5
	
LRRC10B	Lrrc10b
	
C9orf50	1700001O22Rik
RNU6-607P	Gm47290
ZNF703	Zfp703
	
	
MIR6747	
TUT1	Tut1
	
HNRNPA1P2	
U6	
TSBP1-AS1	
BTNL2	
	
IFNA4	Ifna4
IFNA4	Ifna14
IFNA4	Ifna9
IFNA4	Ifna12
IFNA4	Ifna7
IFNA4	Ifna6
IFNA4	Ifna1
IFNA4	Ifna16
IFNA4	Ifna11
IFNA4	Ifna2
IFNA4	Ifna13
IFNA4	Ifna15
IFNA4	Ifnab
IFNA4	Ifna5
	
ERLIN2	Erlin2
CCDC152	Ccdc152
GOLGA2	Golga2
CIMAP1D	Cimap1d
HLA-DRA	
FAM183DP	
IL1RL1	Il1rl1
NECTIN2	Nectin2
LINC02499	
MTA2	Mta2
	
HLA-DRB9	
RASSF6	Rassf6
	
U1	
	
U1	
HLA-DRB4	
MTREX	Mtrex
HNRNPA1P2	
	
PFDN6	
LINC02909	
HLA-DQA1	
GOLGA8Q	Golga2
CENPUP2	
	
	
	
DNAI7	Dnai7
TOMM40	Tomm40
	
TLR4	Tlr4
DHX16	
FAM98B	Fam98b
PIGO	Pigo
	
UMLILO	
	
CXCL8	
	
	
	
SDR42E1P5	
HLA-DQB1	
	
MIR4772	
	
RASGRP1	Rasgrp1
	
EVC	Evc
SLC9A4	Slc9a4
EML3	Eml3
OSTCP5	
	
NOL9	Nol9
TMEM167A	Tmem167
	
MDC1	Mdc1
LIPT1	Lipt1
	
PSMB8-AS1	
HAPLN1	Hapln1
	
COL11A2	
	
MITD1	Mitd1
TAS1R1	Tas1r1
APOE	Apoe
MIR378D1	
RNA5SP158	
TLR10	
HLA-DQB1-AS1	
H2BK1	
	
	
MTCO3P1	
	
	
HLA-DQB3	
HLA-DQA2	
PLPBP	Plpbp
	
HLA-DQB2	
APOC1	Apoc1
TBP	Tbp
TNRC18	Tnrc18
	
	
ZBTB48	Zbtb48
HLA-DOB	
	
TLR1	Tlr1
	
	
	
	
	
MRPL30	Mrpl30
VCAN	Vcan
TAP2	
GRIPAP1	Gripap1
FAM163B	Fam163b
APOC4	Apoc4
TLR6	Tlr6
	
FAM114A1	Fam114a1
DBH	Dbh
LYG1	Lyg1
APOC4-APOC2	
	
TCF7L2	Tcf7l2
APOC2	Apoc2
MUC12	
	
LRRC8C	Lrrc8c
TXNDC9	Txndc9
	
CLPTM1	Clptm1
	
ZBTB40-IT1	
DBH-AS1	
MIR574	
EPHA8	Epha8
LINC02363	
MYMK	Mymk
LINC02362	
DAXX	
ZCWPW1	Zcwpw1
ADAMTS13	Adamts13
SNORD79	Gm50452
	
	
IRF2-DT	
ADGRA2	Adgra2
	
AGER	Ager
LINC02427	
ETFRF1	Etfrf1
IRF2	Irf2
MIR6127	
MIR4684	
LGALS8-AS1	
	
	
PSMB8	
SEPHS1P6	
	
HEATR1	Heatr1
	
	
RNU4-67P	
	
	
FAM133GP	
TUBB4BP1	
MANSC4	Mansc4
	
PSMB8-AS1	
	
RN7SL717P	Gm24812
C2orf69	1700066M21Rik
PSMB9	
	
RAB11FIP1	Rab11fip1
HLA-DRB9	
	
TYW5	Tyw5
	
FAHD2P1	
FOXN4	Foxn4
HSD17B8	
TCAF2	Tcaf2
HLA-DPB1	
HLA-DPA2	
PAIP1P1	
DDR1	
TAP1	
	
LINC01486	
ROM1	Rom1
	
KCTD10	Kctd10
B3GAT3	B3gat3
MIR1301	
ARNILA	
DTNB-AS1	
Y_RNA	
	
TFCP2L1	Tfcp2l1
ZNF479	
UMAD1	Umad1
SPAM1	Hyal5
SPAM1	Spam1
	
	
ATXN1L	Atxn1l
RN7SL709P	
ZNF563	
GOT1L1	Got1l1
	
	
PPP1R2P1	
HLA-Z	
	
HLA-DMB	
	
TRIM64FP	
LINC01333	
IST1	Ist1
ZNF442	
	
	
	
OR7E102P	
TRIM51JP	
	
RPSAP21	
ADRB3	Adrb3
RPL35P1	
	
RPS29P23	
MT1HL1	
	
	
	
TRIM43	Trim43b
TRIM43	Trim43c
TRIM43	Trim43a
	
	
RPL12P48	
ZNF799	
EIF4EBP1	Eif4ebp1
HOXA3	Hoxa3
OXCT1	Oxct1
GANAB	Ganab
HLA-DMA	
RNU6-949P	
CHMP1AP1	
RNU6-424P	
	
	
RPEP3	
STX12	Stx12
	
	
	
	
	
	
RPS17P1	
UBTFL3	
ZDHHC20P2	
	
HLA-DMA	
	
	
RNU6-988P	
	
	
STAR	Star
ZNF443	
	
ANKRD44-DT	
NPM1P46	
AMZ1	Amz1
	
	
SF3B1	Sf3b1
ZNF709	Zfp867
	
	
RNU6-1245P	Gm23889
UBE3B	Ube3b
	
PPP1R8	Ppp1r8
BRD2	
	
MTND2P40	
MTCO1P27	
MTCO2P27	
MTATP6P27	
MDC1-AS1	
POLR1HASP	
PPIAP20	
	
SYCE2	Syce2
	
LSM1	Lsm1
RNU6-165P	
HMGN1P32	
SEPTIN7P8	
	
	
RNU7-194P	
MIR371A	Mir293
MIR371A	Mir292
MIR371B	
	
MIR372	Mir294
MIR372	Mir291b
MIR373	
MYADM-AS1	
	
MAB21L2	Mab21l2
ZNF679	
MYADM	Myadm
ZBTB8OSP1	
RNA5SP168	
AK4P6	
	
ZNF736	Zfp953
ZNF736	Zfp738
ZNF736	Zfp457
ZNF736	Zfp595
LRBA	Lrba
POLR1H	
RNU6-323P	Gm22069
BAG4	Bag4
TRIM60P18	
	
	
YWHAEP1	
VN1R40P	
ZNF680P1	
HNRNPCP7	
	
	
	
ZNF680	
HLA-DOA	
DDHD2	Ddhd2
SCARNA1	
THEMIS2	Themis2
MYADM-AS2	
PRKCG	Prkcg
HLA-DPA1	
BNIP3P42	
	
	
	
SUB1	Sub1
BNIP3P44	
	
BNIP3P11	
MIR6839	
	
VN1R42P	
	
REPIN1	Repin1
HLA-DPB1	
	Gm24460
	Gm54692
	Gm26495
	Gm25582
	Gm24728
	Gm25588
RNU6-1029P	Gm22883
PTMAP1	
GPSM3	
HSPE1	
BNC2	Bnc2
RPA2	Rpa2
ZNF775	
	
HSPE1-MOB4	
ZNF775-AS1	
GIMAP8	Gimap8
PAIP1P1	
LYPLA2P1	
OR2P1P	
CYP21A2	
	
	
SASH1	Sash1
NEUROD6	Neurod6
MOB4	Mob4
	
ARL16	Arl16
PPP1R17	Ppp1r17
MTDHP1	
RNU6-1229P	Gm55137
	
SNORA22C	Gm23245
SNORA15B-1	Snora15
	
GTF2IP14	
RNU6-1085P	
	
SEPTIN7P3	
RPL32P1	
HLA-DPA2	
COL11A2P1	
HLA-DPB2	
COL11A2	
PPP1R14BP4	
	
	
E2F3	E2f3
	
	
	
CACNG7	Cacng7
	
PPIAP84	
RBPMS-AS1	
	
CNN2P3	
ZNF273	
GXYLT1P6	
	
	
	
GTF2E2	Gtf2e2
RNF157	Rnf157
	
	
PDE4DIPP9	
	
	
	
MIR3675	
RNU1-5P	Gm23230
	
RNU1-2	
	
LINC02913	
